,carat,cut,color,clarity,depth,table,price,x,y,z
38226,1.55,Ideal,F,SI2,62.3,55.5,9808,7.36,7.42,4.61
38227,1.2,Premium,H,VS2,62.8,59.0,6500,6.75,6.7,4.22
38228,0.51,Premium,F,SI2,58.9,60.0,1195,5.24,5.19,3.07
38229,0.32,Ideal,F,SI2,61.7,56.0,561,4.41,4.44,2.73
38230,0.53,Good,G,VS2,63.4,58.0,1395,5.13,5.16,3.26
38231,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
38232,0.51,Ideal,H,SI1,63.0,57.0,1195,5.14,5.11,3.23
38233,0.7,Premium,F,VS2,62.5,56.0,2648,5.67,5.63,3.53
38234,1.1,Very Good,F,VS2,62.7,58.5,7272,6.5,6.59,4.1
38235,1.13,Premium,H,SI1,60.9,59.0,5050,6.79,6.7,4.11
38236,0.32,Very Good,F,VS2,61.2,58.0,602,4.38,4.41,2.69
38237,0.74,Ideal,F,SI1,61.0,57.0,2851,5.85,5.81,3.56
38238,0.33,Premium,G,VS1,61.6,58.0,666,4.39,4.44,2.72
38239,0.7,Very Good,I,VVS1,62.1,58.0,2565,5.62,5.65,3.5
38240,0.3,Good,D,VS2,64.1,57.0,608,4.25,4.21,2.71
38241,1.03,Ideal,E,SI2,62.0,55.0,4095,6.46,6.44,4.0
38242,0.71,Ideal,H,VVS2,61.9,56.0,3371,5.72,5.76,3.55
38243,0.43,Premium,H,SI1,59.0,58.0,716,4.93,4.96,2.92
38244,0.74,Very Good,F,VS2,61.3,61.0,2775,5.8,5.84,3.57
38245,1.51,Ideal,F,VS1,62.1,56.0,16520,7.38,7.34,4.57
38246,0.9,Fair,D,SI1,65.7,65.0,3751,6.06,5.94,3.94
38247,0.31,Ideal,E,VVS2,61.4,58.0,755,4.33,4.37,2.67
38248,1.07,Good,F,SI1,63.4,56.0,5561,6.51,6.52,4.13
38249,0.42,Ideal,H,VVS2,62.0,57.0,823,4.79,4.82,2.98
38250,0.71,Ideal,I,IF,61.5,56.0,2925,5.74,5.77,3.54
38251,0.92,Very Good,G,SI2,59.4,62.0,3618,6.34,6.36,3.77
38252,1.04,Premium,E,VS1,58.6,59.0,6765,6.68,6.64,3.9
38253,0.9,Premium,F,SI1,61.4,55.0,4435,6.18,6.16,3.79
38254,0.9,Very Good,D,SI2,60.3,63.0,3534,6.12,6.22,3.72
38255,0.31,Premium,E,VS2,61.8,59.0,872,4.37,4.3,2.68
38256,1.2,Ideal,H,SI1,61.2,60.0,6569,6.87,6.82,4.19
38257,0.31,Very Good,I,VS2,61.6,56.0,468,4.36,4.39,2.69
38258,0.52,Ideal,D,VS2,62.2,56.0,1822,5.13,5.16,3.2
38259,0.53,Very Good,G,VS1,62.2,59.0,1664,5.14,5.18,3.21
38260,1.01,Very Good,F,SI1,61.9,57.0,4619,6.37,6.42,3.96
38261,1.02,Ideal,D,SI1,62.1,53.0,4798,6.43,6.38,3.98
38262,1.09,Ideal,I,VS2,61.8,57.0,5904,6.55,6.59,4.06
38263,1.52,Premium,I,I1,61.2,58.0,3541,7.43,7.35,4.52
38264,0.69,Ideal,F,SI1,61.3,55.0,2459,5.72,5.74,3.51
38265,1.01,Very Good,G,SI2,63.3,56.0,4228,6.26,6.33,3.99
38266,0.7,Ideal,F,VVS1,62.4,55.0,3830,5.63,5.71,3.54
38267,1.54,Premium,G,VS2,60.2,60.0,13292,7.51,7.44,4.5
38268,0.9,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89
38269,0.33,Ideal,I,VVS2,62.7,54.0,743,4.45,4.42,2.78
38270,0.57,Ideal,G,VVS2,61.7,54.0,2206,5.41,5.32,3.31
38271,0.39,Ideal,G,VS1,61.3,56.0,752,4.68,4.71,2.88
38272,0.38,Ideal,D,VS1,62.2,57.0,1067,4.63,4.66,2.89
38273,1.24,Ideal,I,VS2,62.4,57.0,5638,6.82,6.9,4.28
38274,1.01,Very Good,E,SI2,63.3,57.0,4270,6.39,6.31,4.02
38275,0.32,Ideal,E,IF,62.6,55.0,1170,4.41,4.38,2.75
38276,1.09,Ideal,G,VS1,60.3,57.0,8305,6.68,6.73,4.04
38277,0.32,Ideal,D,VS2,61.0,56.0,758,4.42,4.46,2.71
38278,0.51,Premium,G,VS2,61.3,59.0,1443,5.17,5.11,3.15
38279,0.24,Very Good,F,VVS1,62.3,56.0,608,3.97,4.01,2.49
38280,1.17,Ideal,H,IF,61.0,53.0,8266,6.89,6.85,4.19
38281,1.18,Ideal,E,VS1,62.4,54.0,9709,6.74,6.79,4.22
38282,0.41,Ideal,F,VVS2,61.9,55.0,1192,4.79,4.78,2.96
38283,0.9,Fair,F,SI2,62.6,58.0,3787,6.01,6.06,3.78
38284,0.77,Very Good,F,VVS1,60.2,58.0,4399,5.93,5.97,3.58
38285,0.3,Premium,G,VVS2,62.0,60.0,684,4.25,4.33,2.66
38286,1.51,Ideal,E,VS2,61.2,57.0,15025,7.47,7.37,4.54
38287,1.07,Ideal,H,SI2,61.8,56.0,4442,6.58,6.63,4.08
38288,1.02,Ideal,I,VS2,61.5,57.0,4662,6.49,6.45,3.98
38289,0.36,Very Good,D,VVS1,59.0,59.0,1119,4.66,4.69,2.76
38290,0.36,Premium,E,SI1,60.9,60.0,810,4.61,4.56,2.79
38291,0.73,Very Good,F,SI1,61.4,56.0,2879,5.81,5.86,3.58
38292,0.91,Good,G,VS1,63.6,60.0,4209,6.11,6.03,3.86
38293,1.02,Ideal,F,VVS2,61.9,57.0,9212,6.53,6.42,4.01
38294,1.07,Premium,H,VS2,62.1,59.0,5424,6.56,6.52,4.06
38295,0.5,Premium,D,VS2,62.1,58.0,1752,5.03,5.08,3.14
38296,0.41,Ideal,F,VS2,61.4,55.0,1107,4.83,4.78,2.95
38297,0.7,Premium,E,SI1,62.4,60.0,2194,5.72,5.63,3.54
38298,0.32,Ideal,E,VS2,62.0,55.0,702,4.38,4.46,2.74
38299,0.4,Good,I,VS2,63.8,54.0,666,4.68,4.72,3.0
38300,0.5,Ideal,I,SI1,61.5,54.0,1008,5.13,5.15,3.16
38301,0.9,Good,F,SI2,63.2,58.0,3318,6.09,6.12,3.86
38302,1.0,Very Good,E,VS2,62.8,60.0,6600,6.32,6.36,3.98
38303,1.02,Good,F,SI2,63.8,53.0,4238,6.46,6.37,4.09
38304,0.3,Ideal,I,VS2,61.6,57.0,438,4.28,4.33,2.65
38305,0.58,Ideal,E,VS1,60.8,57.0,2359,5.42,5.41,3.29
38306,0.3,Ideal,F,IF,62.2,57.0,886,4.3,4.32,2.68
38307,0.3,Premium,F,IF,60.7,58.0,947,4.33,4.37,2.64
38308,0.76,Premium,F,SI2,59.3,59.0,2287,5.97,5.93,3.53
38309,2.02,Premium,G,SI2,63.0,59.0,15014,8.05,7.95,5.03
38310,0.5,Very Good,G,VS1,62.9,55.0,1592,5.06,5.09,3.19
38311,0.32,Ideal,D,SI1,62.7,54.0,589,4.37,4.4,2.75
38312,0.7,Ideal,D,VS1,61.5,57.0,4323,5.68,5.71,3.5
38313,0.53,Ideal,E,SI1,61.9,55.0,1585,5.2,5.24,3.23
38314,1.12,Good,G,SI2,56.7,62.0,4158,6.91,6.86,3.9
38315,1.3,Very Good,I,SI1,62.3,58.0,6302,6.93,6.96,4.33
38316,0.3,Premium,G,VVS1,62.4,59.0,905,4.31,4.25,2.67
38317,1.02,Premium,I,SI1,58.0,58.0,4284,6.84,6.6,3.9
38318,1.6,Premium,H,SI2,59.4,59.0,8333,7.6,7.55,4.5
38319,0.8,Ideal,F,VS2,61.3,55.0,3913,5.98,6.0,3.67
38320,1.29,Ideal,J,VS2,62.1,59.0,5771,6.92,6.96,4.31
38321,0.38,Ideal,G,SI1,61.8,54.0,969,4.69,4.67,2.9
38322,0.74,Premium,F,SI1,62.7,59.0,2553,5.78,5.73,3.61
38323,0.91,Very Good,E,SI1,63.3,56.0,4191,6.12,6.17,3.89
38324,0.35,Ideal,E,SI2,61.7,56.0,491,4.53,4.55,2.8
38325,0.43,Premium,G,VS2,62.3,58.0,1113,4.85,4.81,3.01
38326,0.31,Good,E,VVS1,59.0,59.0,826,4.4,4.42,2.6
38327,0.59,Very Good,G,VS1,62.0,56.0,1878,5.35,5.39,3.33
38328,0.91,Good,G,VS1,63.6,60.0,4284,6.03,6.11,3.86
38329,1.51,Premium,F,VS2,61.9,60.0,12202,7.29,7.25,4.5
38330,1.14,Ideal,I,VS1,61.1,56.0,7038,6.73,6.76,4.12
38331,1.01,Good,G,VS1,63.7,57.0,6618,6.37,6.32,4.04
38332,0.9,Very Good,H,VS2,62.7,59.0,4173,6.11,6.17,3.85
38333,0.3,Premium,F,VS2,62.5,58.0,776,4.32,4.29,2.69
38334,0.55,Ideal,D,SI2,61.6,56.0,1364,5.28,5.31,3.26
38335,0.75,Premium,E,VS2,61.8,58.0,3206,5.83,5.85,3.61
38336,0.36,Premium,F,VS1,61.8,58.0,1080,4.56,4.53,2.81
38337,1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83
38338,0.46,Ideal,F,SI2,61.5,54.0,758,4.98,5.01,3.07
38339,0.33,Very Good,I,SI1,63.0,57.0,434,4.37,4.39,2.76
38340,0.3,Ideal,F,VS1,62.1,56.0,673,4.29,4.32,2.67
38341,0.3,Premium,E,SI1,60.0,60.0,526,4.36,4.38,2.62
38342,0.25,Ideal,F,VVS1,61.3,58.0,817,4.04,4.08,2.49
38343,0.3,Ideal,D,VS1,62.0,54.0,848,4.34,4.3,2.68
38344,1.58,Premium,I,VS2,59.4,61.0,8583,7.66,7.63,4.54
38345,0.27,Ideal,G,VS2,61.4,55.0,459,4.19,4.21,2.58
38346,0.7,Ideal,D,SI1,61.2,54.0,2310,5.79,5.75,3.53
38347,0.31,Very Good,H,VVS1,58.5,59.0,755,4.45,4.5,2.62
38348,1.55,Ideal,G,VS2,61.6,55.0,14039,7.48,7.45,4.6
38349,0.7,Good,J,SI2,61.2,64.0,1824,5.68,5.73,3.49
38350,0.4,Very Good,G,SI1,60.0,63.0,702,4.76,4.8,2.87
38351,1.06,Premium,G,VS2,60.4,58.0,6296,6.64,6.68,4.02
38352,1.01,Ideal,E,SI2,62.8,57.0,4434,6.38,6.35,4.0
38353,0.32,Ideal,E,VS2,61.8,54.0,599,4.4,4.43,2.73
38354,1.05,Ideal,H,SI1,61.9,57.0,5342,6.54,6.57,4.06
38355,0.36,Ideal,F,SI1,60.1,56.0,600,4.62,4.67,2.79
38356,0.59,Very Good,F,SI1,61.4,58.0,1595,5.39,5.45,3.33
38357,0.43,Premium,E,VS1,62.3,58.0,1209,4.82,4.78,2.99
38358,0.31,Very Good,D,SI2,62.9,54.0,462,4.3,4.35,2.72
38359,0.88,Ideal,D,SI2,62.2,56.0,3962,6.12,6.16,3.82
38360,2.16,Ideal,J,SI1,63.0,55.0,14691,8.2,8.24,5.18
38361,1.01,Very Good,G,VS2,60.7,61.0,5759,6.42,6.46,3.91
38362,0.41,Premium,E,VS1,62.0,57.0,1153,4.77,4.74,2.95
38363,1.28,Ideal,I,SI2,62.5,59.0,5719,6.88,6.95,4.32
38364,0.71,Ideal,F,VVS1,61.1,54.0,4981,5.84,5.78,3.55
38365,0.38,Premium,E,VS2,59.2,60.0,1112,4.77,4.73,2.81
38366,1.5,Premium,G,SI2,62.0,62.0,8190,7.31,7.25,4.51
38367,1.12,Premium,H,SI2,61.9,58.0,4620,6.66,6.74,4.15
38368,0.34,Ideal,F,VS1,61.7,55.0,764,4.51,4.53,2.79
38369,0.31,Premium,D,SI1,61.4,58.0,571,4.33,4.36,2.67
38370,1.41,Premium,H,VS2,61.2,60.0,8654,7.17,7.21,4.4
38371,1.15,Ideal,G,SI1,62.0,55.0,6313,6.72,6.76,4.18
38372,0.33,Premium,G,VS1,61.9,58.0,854,4.46,4.43,2.75
38373,0.76,Good,I,SI1,64.3,60.0,2326,5.69,5.64,3.64
38374,0.3,Ideal,D,VS2,60.8,57.0,911,4.34,4.31,2.63
38375,0.44,Premium,D,SI1,62.9,58.0,1089,4.85,4.82,3.04
38376,0.34,Premium,E,VS2,58.8,59.0,956,4.59,4.56,2.69
38377,0.32,Premium,D,SI1,60.2,58.0,756,4.43,4.4,2.66
38378,1.03,Premium,H,I1,61.1,60.0,3172,6.46,6.51,3.96
38379,0.34,Premium,H,VS1,62.1,58.0,765,4.49,4.46,2.78
38380,0.72,Premium,D,SI1,62.7,59.0,2782,5.73,5.69,3.58
38381,0.31,Ideal,E,VVS1,61.1,56.0,865,4.38,4.42,2.69
38382,1.39,Ideal,F,VS2,61.5,55.0,12744,7.19,7.23,4.44
38383,1.01,Very Good,E,SI1,63.0,57.0,5627,6.28,6.36,3.98
38384,2.03,Premium,H,SI2,58.1,59.0,10879,8.36,8.31,4.86
38385,0.53,Ideal,D,VS2,60.9,57.0,1877,5.24,5.17,3.17
38386,1.21,Very Good,I,SI2,63.2,57.0,5014,6.7,6.66,4.22
38387,0.3,Ideal,G,SI1,60.9,57.0,422,4.34,4.39,2.66
38388,0.52,Very Good,F,VS1,63.2,57.0,1748,5.09,5.1,3.22
38389,0.9,Very Good,G,VS2,63.8,58.0,4400,6.08,6.12,3.89
38390,0.34,Ideal,G,VS2,61.5,55.0,596,4.47,4.5,2.76
38391,0.35,Premium,E,VVS1,60.7,59.0,1116,4.58,4.55,2.77
38392,0.9,Ideal,H,VS1,61.2,57.0,4064,6.28,6.24,3.83
38393,1.02,Ideal,G,VVS2,61.1,57.0,7898,6.48,6.51,3.97
38394,0.73,Ideal,H,VS1,61.9,55.0,2919,5.79,5.76,3.58
38395,1.72,Premium,J,SI1,61.7,58.0,8324,7.71,7.81,4.79
38396,0.8,Very Good,G,SI1,62.1,56.0,3071,6.01,5.85,3.68
38397,0.54,Ideal,G,VS1,62.2,56.0,1637,5.19,5.23,3.24
38398,1.01,Premium,F,SI1,63.0,58.0,4632,6.33,6.29,3.98
38399,0.51,Ideal,E,SI1,61.5,55.0,1546,5.18,5.16,3.18
38400,0.83,Premium,E,SI1,58.4,59.0,3506,6.22,6.18,3.62
38401,0.32,Ideal,D,SI1,61.5,56.0,589,4.39,4.42,2.71
38402,1.23,Ideal,E,VVS2,59.9,57.0,13034,6.95,7.03,4.19
38403,0.7,Premium,E,SI2,60.4,59.0,2475,5.75,5.7,3.46
38404,0.73,Good,E,SI2,63.3,57.0,2388,5.69,5.72,3.61
38405,0.92,Good,I,VS1,60.9,63.0,3723,6.27,6.34,3.84
38406,0.5,Premium,D,VS1,62.8,58.0,1807,5.05,5.01,3.16
38407,0.52,Ideal,G,VS1,61.8,55.0,1689,5.17,5.21,3.21
38408,0.5,Ideal,E,VS2,62.1,57.0,1629,5.1,5.05,3.15
38409,1.5,Good,E,VS2,63.9,58.0,13846,7.21,7.19,4.6
38410,0.59,Ideal,D,SI1,61.7,56.0,1671,5.39,5.43,3.34
38411,1.01,Good,F,SI2,63.1,58.0,4004,6.34,6.38,4.01
38412,0.56,Premium,J,SI1,60.3,59.0,1050,5.34,5.3,3.21
38413,0.55,Ideal,I,SI1,61.4,54.0,1076,5.3,5.35,3.27
38414,1.54,Very Good,I,SI2,59.4,61.0,7589,7.49,7.56,4.47
38415,1.02,Premium,H,SI1,62.6,59.0,4688,6.43,6.38,4.01
38416,0.66,Ideal,D,SI1,62.7,55.0,2079,5.56,5.61,3.5
38417,1.51,Very Good,F,VS1,60.0,60.0,16402,7.39,7.42,4.44
38418,0.57,Ideal,I,VVS1,61.7,56.0,1608,5.31,5.35,3.29
38419,1.0,Ideal,E,VS2,61.7,54.0,6859,6.41,6.46,3.97
38420,0.53,Very Good,E,SI1,61.6,58.0,1395,5.19,5.23,3.21
38421,1.63,Very Good,H,VVS1,59.1,58.0,13211,7.68,7.84,4.59
38422,1.0,Fair,F,SI1,56.5,60.0,4679,6.62,6.66,3.75
38423,0.51,Good,H,SI2,63.7,61.0,964,4.99,4.96,3.17
38424,0.42,Ideal,E,VS2,62.4,55.0,958,4.79,4.8,2.99
38425,0.31,Ideal,E,SI2,61.3,55.0,435,4.34,4.37,2.67
38426,0.71,Very Good,F,SI1,64.0,58.0,2345,5.59,5.66,3.6
38427,0.31,Ideal,E,VVS1,61.6,57.0,903,4.38,4.36,2.69
38428,1.51,Very Good,I,VS1,60.5,60.0,9704,7.42,7.46,4.5
38429,0.51,Very Good,E,SI2,61.6,57.0,1195,5.17,5.19,3.19
38430,0.59,Ideal,H,VVS1,62.1,55.0,2193,5.38,5.41,3.35
38431,0.5,Very Good,E,SI2,59.9,57.0,1097,5.12,5.16,3.08
38432,1.01,Premium,G,VS2,61.2,59.0,5131,6.43,6.37,3.92
38433,0.46,Ideal,J,IF,61.8,56.0,1221,4.98,4.95,3.07
38434,0.32,Ideal,D,VS2,61.3,57.0,713,4.44,4.46,2.73
38435,0.8,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7
38436,0.34,Ideal,E,SI1,60.7,56.0,765,4.55,4.51,2.75
38437,0.93,Ideal,F,SI2,62.0,57.0,3266,6.31,6.28,3.9
38438,0.6,Ideal,D,VVS1,61.6,56.0,3570,5.41,5.43,3.34
38439,0.35,Ideal,H,VVS2,63.0,55.0,906,4.5,4.48,2.83
38440,1.29,Ideal,H,VS1,61.8,56.0,9273,6.97,7.02,4.32
38441,0.59,Very Good,E,VS2,59.9,56.0,1838,5.46,5.49,3.28
38442,2.05,Ideal,J,VVS2,62.7,56.0,17214,8.18,8.11,5.11
38443,0.71,Very Good,E,VS2,59.9,59.0,2921,5.77,5.81,3.47
38444,0.34,Ideal,D,SI2,61.4,56.0,481,4.5,4.55,2.78
38445,0.27,Ideal,I,VVS2,62.0,54.5,412,4.15,4.19,2.58
38446,1.32,Ideal,I,VS1,61.2,57.0,7480,7.06,7.12,4.34
38447,0.66,Ideal,F,VS2,62.4,54.0,2648,5.55,5.61,3.48
38448,0.31,Ideal,H,VVS1,60.9,56.0,671,4.4,4.42,2.69
38449,0.32,Premium,G,VS2,61.7,60.0,561,4.32,4.4,2.69
38450,1.7,Premium,I,SI1,58.6,59.0,8663,7.79,7.75,4.55
38451,0.47,Ideal,G,IF,62.1,54.0,1814,4.99,5.02,3.11
38452,1.01,Ideal,G,SI1,61.5,56.0,4129,6.52,6.46,3.99
38453,1.07,Very Good,G,SI1,63.1,59.0,4949,6.49,6.45,4.08
38454,0.51,Ideal,D,VS2,61.0,57.0,1832,5.18,5.15,3.15
38455,1.06,Ideal,J,VS2,62.4,54.0,4643,6.51,6.57,4.08
38456,0.51,Ideal,G,VVS1,60.4,57.0,1933,5.2,5.22,3.15
38457,0.31,Ideal,D,VS2,62.1,55.0,942,4.35,4.32,2.69
38458,0.71,Very Good,H,SI2,63.7,56.0,1972,5.62,5.65,3.59
38459,0.7,Ideal,D,VS2,61.5,56.0,3129,5.7,5.74,3.52
38460,0.41,Ideal,E,VVS2,61.6,56.0,1243,4.8,4.78,2.95
38461,2.1,Fair,G,SI2,61.4,66.0,11946,8.26,8.19,5.05
38462,0.3,Premium,H,SI1,61.6,62.0,540,4.3,4.24,2.63
38463,0.32,Ideal,I,VS2,61.5,54.0,466,4.43,4.45,2.73
38464,0.35,Ideal,E,SI2,61.4,56.0,491,4.51,4.55,2.78
38465,1.02,Fair,I,SI2,65.5,57.0,3802,6.19,6.24,4.07
38466,0.32,Ideal,H,VS2,61.2,56.0,523,4.42,4.44,2.71
38467,1.01,Very Good,G,VS1,62.2,53.0,6613,6.48,6.54,4.05
38468,0.32,Premium,G,VS2,60.8,59.0,720,4.44,4.41,2.69
38469,0.31,Ideal,G,IF,61.0,56.0,924,4.37,4.38,2.67
38470,1.5,Ideal,F,VS2,61.9,56.0,15584,7.33,7.31,4.53
38471,2.01,Very Good,E,SI2,59.3,61.0,17759,8.14,8.19,4.84
38472,1.12,Ideal,G,VS1,61.1,56.0,8080,6.7,6.73,4.1
38473,0.6,Ideal,H,VS1,61.6,56.0,1820,5.4,5.42,3.33
38474,1.25,Premium,H,SI2,61.2,62.0,5740,6.95,6.84,4.22
38475,0.9,Good,I,VS1,63.3,59.0,3644,6.06,6.1,3.85
38476,0.57,Ideal,D,VS2,61.3,56.0,2546,5.35,5.42,3.3
38477,0.72,Ideal,G,VVS2,61.2,57.0,3126,5.72,5.81,3.53
38478,0.36,Ideal,D,SI1,62.7,57.0,663,4.54,4.59,2.86
38479,0.7,Good,F,VS2,63.9,53.0,2415,5.65,5.61,3.6
38480,1.01,Good,D,SI1,58.3,59.0,5747,6.59,6.61,3.85
38481,0.31,Premium,F,VVS1,59.7,59.0,801,4.45,4.49,2.67
38482,1.1,Premium,I,SI1,60.4,61.0,4312,6.73,6.69,4.05
38483,0.55,Premium,E,VS2,61.5,56.0,1881,5.28,5.25,3.24
38484,0.55,Premium,E,SI2,61.9,58.0,1273,5.24,5.2,3.23
38485,1.46,Premium,G,SI2,59.5,59.0,7931,7.34,7.29,4.35
38486,0.97,Ideal,F,SI2,62.4,55.0,3569,6.38,6.34,3.97
38487,0.71,Very Good,E,VS2,59.9,59.0,3053,5.79,5.83,3.48
38488,1.9,Premium,F,SI2,62.9,61.0,12812,7.78,7.73,4.88
38489,0.73,Ideal,F,VVS1,61.9,56.0,5154,5.75,5.79,3.57
38490,0.34,Ideal,G,VS2,61.3,55.0,765,4.51,4.49,2.76
38491,0.4,Ideal,D,VS2,61.3,56.0,982,4.74,4.79,2.92
38492,0.7,Very Good,G,SI1,60.7,58.0,2074,5.7,5.73,3.47
38493,0.3,Good,E,VVS1,61.2,63.0,739,4.24,4.26,2.6
38494,0.37,Very Good,E,VS1,63.7,56.0,738,4.54,4.6,2.91
38495,0.32,Ideal,H,VS2,62.0,57.0,648,4.39,4.35,2.71
38496,0.33,Ideal,G,IF,62.1,56.0,984,4.41,4.44,2.75
38497,1.0,Good,D,SI2,61.5,63.0,4218,6.27,6.32,3.87
38498,0.42,Very Good,H,VS2,59.0,57.0,843,4.92,4.95,2.91
38499,1.22,Premium,H,SI2,60.2,56.0,5466,6.96,6.93,4.18
38500,0.7,Ideal,E,VS1,62.1,56.0,3472,5.7,5.66,3.53
38501,1.24,Premium,I,VS2,62.1,55.0,5889,6.91,6.87,4.28
38502,0.31,Ideal,F,VS2,60.8,56.0,802,4.41,4.38,2.67
38503,0.33,Premium,E,SI1,60.9,58.0,743,4.5,4.46,2.73
38504,1.2,Very Good,I,SI1,62.9,54.0,5955,6.75,6.77,4.25
38505,0.32,Ideal,D,SI1,62.0,57.0,756,4.42,4.38,2.73
38506,0.34,Fair,F,VS2,64.7,55.0,816,4.52,4.41,2.89
38507,1.45,Premium,F,VS2,61.1,58.0,11650,7.31,7.23,4.44
38508,1.01,Good,E,SI1,63.7,58.0,5132,6.32,6.36,4.04
38509,1.13,Premium,H,SI2,62.7,55.0,4746,6.69,6.61,4.17
38510,0.78,Very Good,G,VS1,61.5,55.0,3472,5.92,5.97,3.66
38511,0.7,Good,G,SI2,64.1,56.0,1935,5.64,5.59,3.6
38512,0.61,Good,F,VS1,61.9,60.0,2076,5.39,5.41,3.34
38513,1.5,Fair,H,SI1,66.1,57.0,7832,7.06,6.98,4.64
38514,1.26,Very Good,G,SI2,61.3,55.0,6001,6.94,7.0,4.27
38515,0.9,Premium,H,VVS2,62.4,58.0,4657,6.15,6.12,3.83
38516,0.74,Premium,D,SI1,62.4,59.0,3036,5.73,5.8,3.6
38517,0.35,Very Good,E,VS2,62.1,59.0,767,4.46,4.49,2.78
38518,0.7,Very Good,E,VS2,61.0,60.0,2850,5.74,5.77,3.51
38519,0.73,Premium,J,VS1,61.3,61.0,2037,5.83,5.78,3.56
38520,0.23,Very Good,E,VVS2,61.2,60.0,505,3.92,3.96,2.41
38521,1.51,Ideal,H,SI1,62.7,56.0,9694,7.32,7.38,4.61
38522,0.54,Ideal,F,VVS2,61.0,57.0,2109,5.26,5.3,3.22
38523,0.57,Ideal,F,VVS2,60.6,56.0,2722,5.35,5.38,3.25
38524,0.53,Very Good,G,SI1,61.0,55.0,1219,5.21,5.32,3.21
38525,0.7,Premium,G,VVS1,61.2,56.0,3105,5.75,5.68,3.5
38526,2.05,Ideal,H,VS2,61.6,57.0,18659,8.2,8.14,5.03
38527,0.59,Very Good,H,VS2,61.8,56.0,1552,5.37,5.41,3.33
38528,0.32,Ideal,F,VS2,62.6,57.0,707,4.41,4.37,2.75
38529,1.0,Premium,D,VS2,62.9,57.0,5174,6.37,6.32,3.99
38530,0.54,Premium,G,VS1,61.1,60.0,1637,5.23,5.28,3.21
38531,0.9,Good,D,SI1,61.9,64.0,3505,6.09,6.0,3.74
38532,0.42,Premium,D,SI1,61.5,58.0,970,4.83,4.8,2.96
38533,0.31,Ideal,G,VVS1,62.5,54.0,1046,4.37,4.33,2.72
38534,0.71,Premium,E,SI2,62.7,59.0,2343,5.7,5.66,3.56
38535,1.53,Ideal,F,VS1,61.5,59.0,15592,7.38,7.46,4.56
38536,1.06,Premium,F,SI1,60.4,62.0,5580,6.62,6.59,3.99
38537,1.0,Very Good,E,VS2,63.8,59.0,6315,6.25,6.32,4.01
38538,0.38,Very Good,G,SI1,62.4,59.0,666,4.59,4.64,2.88
38539,0.41,Ideal,G,IF,61.6,55.0,1259,4.78,4.83,2.96
38540,1.51,Good,G,VS2,63.3,60.0,12756,7.2,7.28,4.58
38541,0.51,Good,F,SI1,64.0,57.0,1186,5.01,5.06,3.22
38542,1.52,Ideal,H,SI1,61.5,58.0,10589,7.4,7.36,4.54
38543,0.5,Fair,E,SI2,58.0,67.0,851,5.26,5.17,3.02
38544,0.65,Very Good,H,VVS1,61.6,58.0,2318,5.57,5.62,3.42
38545,1.0,Very Good,E,SI2,63.0,54.0,4630,6.33,6.37,4.0
38546,2.1,Premium,F,SI2,62.1,59.0,16357,8.16,8.18,5.07
38547,0.32,Premium,I,SI1,61.1,59.0,421,4.38,4.42,2.69
38548,0.31,Ideal,F,VS2,61.6,56.0,749,4.38,4.35,2.69
38549,0.95,Very Good,E,SI1,61.6,56.0,4738,6.31,6.36,3.9
38550,0.38,Ideal,G,VS2,61.5,57.0,840,4.66,4.68,2.87
38551,0.25,Premium,E,VVS1,62.9,58.0,740,4.03,4.01,2.53
38552,0.56,Premium,E,SI2,62.6,59.0,1206,5.2,5.24,3.27
38553,1.51,Ideal,D,SI1,61.9,57.0,11942,7.42,7.35,4.57
38554,0.5,Very Good,F,VVS2,61.8,56.0,2052,5.11,5.15,3.17
38555,0.3,Good,H,SI2,63.9,56.0,368,4.24,4.27,2.72
38556,0.3,Ideal,G,IF,62.1,57.0,863,4.27,4.29,2.66
38557,2.47,Premium,J,SI2,59.4,59.0,16532,8.85,8.79,5.24
38558,1.01,Very Good,G,SI2,62.1,61.0,3966,6.27,6.38,3.93
38559,1.2,Premium,J,VS2,60.3,59.0,4715,6.9,6.94,4.17
38560,0.4,Good,G,SI1,63.4,58.0,655,4.66,4.71,2.97
38561,0.51,Very Good,F,SI2,58.9,60.0,1090,5.19,5.24,3.07
38562,0.86,Ideal,E,SI1,60.6,56.0,4228,6.16,6.18,3.74
38563,0.32,Ideal,J,VVS1,62.3,54.0,494,4.41,4.43,2.75
38564,0.33,Premium,H,VS1,61.9,58.0,579,4.43,4.45,2.75
38565,0.3,Very Good,D,VS2,62.6,61.0,710,4.22,4.25,2.65
38566,0.34,Premium,H,VVS1,61.2,58.0,862,4.51,4.48,2.75
38567,2.03,Very Good,G,SI1,60.1,60.0,18630,8.09,8.18,4.89
38568,1.2,Very Good,I,VS1,62.8,54.5,6652,6.75,6.79,4.25
38569,1.0,Ideal,H,SI2,62.0,55.0,4580,6.39,6.43,3.98
38570,0.36,Premium,G,VS1,61.7,59.0,932,4.59,4.55,2.82
38571,0.51,Very Good,G,VS2,62.5,59.0,1438,5.05,5.1,3.17
